index,year,month,sector,hydroelectric_power,geothermal_energy,solar_energy,wind_energy,biomass_energy,total_renewable_energy
2251,2010,7,Commerical,0.014,1.571,0.402,0.003,9.476,11.468
2252,2010,7,Electric Power,0,4.346,0.548,22.939,40.023,151.125
2253,2010,7,Industrial,0.366,0.357,0.089,0,196.093,196.905
2254,2010,7,Residential,0,3.125,6.119,0,0,55.152
2255,2010,7,Transportation,0,0,0,0,94.376,94.376
2256,2010,8,Commerical,0.003,1.571,0.398,0.004,9.603,11.579
2257,2010,8,Electric Power,0,4.425,0.531,22.808,40.689,136.76
2258,2010,8,Industrial,0.338,0.357,0.088,0,197.576,198.359
2259,2010,8,Residential,0,3.125,6.055,0,0,55.088
2260,2010,8,Transportation,0,0,0,0,93.725,93.725
2261,2010,9,Commerical,0.005,1.521,0.363,0.004,9.105,10.998
2262,2010,9,Electric Power,0,4.274,0.467,24.24,37.79,125.415
2263,2010,9,Industrial,0.26,0.345,0.081,0,192.887,193.573
2264,2010,9,Residential,0,3.025,5.523,0,0,52.974
2265,2010,9,Transportation,0,0,0,0,89.877,89.877
2266,2010,10,Commerical,0.014,1.571,0.33,0.005,9.058,10.978
2267,2010,10,Electric Power,0,4.169,0.256,27.099,36.598,128.042
2268,2010,10,Industrial,0.401,0.357,0.073,0,198.095,198.926
2269,2010,10,Residential,0,3.125,5.033,0,0,54.067
2270,2010,10,Transportation,0,0,0,0,94.324,94.324
2271,2010,11,Commerical,0.021,1.521,0.271,0.006,8.82,10.639
2272,2010,11,Electric Power,0,4.273,0.26,33.253,39.011,143.077
2273,2010,11,Industrial,0.443,0.345,0.06,0,197.072,197.92
2274,2010,11,Residential,0,3.025,4.129,0,0,51.58
2275,2010,11,Transportation,0,0,0,0,90.765,90.765
2276,2010,12,Commerical,0.037,1.571,0.261,0.006,9.153,11.028
2277,2010,12,Electric Power,0,4.537,0.146,30.905,40.698,154.845
2278,2010,12,Industrial,0.458,0.357,0.057,0,205.142,206.014
2279,2010,12,Residential,0,3.125,3.919,0,0,52.952
2280,2010,12,Transportation,0,0,0,0,94.419,94.419
2281,2011,1,Commerical,0.007,1.673,0.349,0.01,9.456,11.496
2282,2011,1,Electric Power,0,4.596,0.127,29.163,37.437,157.941
2283,2011,1,Industrial,0.487,0.357,0.076,0.001,207.06,207.98
2284,2011,1,Residential,0,3.363,3.371,0,0,51.261
2285,2011,1,Transportation,0,0,0,0,86.375,86.375
2286,2011,2,Commerical,0.006,1.511,0.382,0.013,8.653,10.566
2287,2011,2,Electric Power,0,4.146,0.276,35.647,34.83,156.683
2288,2011,2,Industrial,0.545,0.322,0.082,0.001,184.222,185.173
2289,2011,2,Residential,0,3.038,3.634,0,0,46.89
2290,2011,2,Transportation,0,0,0,0,84.45,84.45
2291,2011,3,Commerical,0.009,1.673,0.525,0.014,9.517,11.739
2292,2011,3,Electric Power,0,4.563,0.397,35.963,36.202,182.709
2293,2011,3,Industrial,0.639,0.357,0.114,0.001,200.554,201.664
2294,2011,3,Residential,0,3.363,5.007,0,0,52.897
2295,2011,3,Transportation,0,0,0,0,93.53,93.53
2296,2011,4,Commerical,0.009,1.619,0.586,0.017,9.243,11.474
2297,2011,4,Electric Power,0,4.228,0.53,42.365,31.636,184.557
2298,2011,4,Industrial,0.628,0.345,0.126,0.001,189.617,190.717
2299,2011,4,Residential,0,3.255,5.519,0,0,51.864
2300,2011,4,Transportation,0,0,0,0,90.698,90.698
2301,2011,5,Commerical,0.009,1.673,0.648,0.016,9.742,12.088
2302,2011,5,Electric Power,0,4.495,0.616,40.15,33.708,189.471
2303,2011,5,Industrial,0.676,0.357,0.139,0.001,191.999,193.172
2304,2011,5,Residential,0,3.363,6.093,0,0,53.982
2305,2011,5,Transportation,0,0,0,0,99.135,99.135
2306,2011,6,Commerical,0.008,1.619,0.661,0.014,9.65,11.952
2307,2011,6,Electric Power,0,4.144,0.718,37.466,37.178,188.686
2308,2011,6,Industrial,0.512,0.345,0.141,0.001,196.07,197.07
2309,2011,6,Residential,0,3.255,6.147,0,0,52.492
2310,2011,6,Transportation,0,0,0,0,103.098,103.098
2311,2011,7,Commerical,0.007,1.673,0.686,0.009,9.869,12.244
2312,2011,7,Electric Power,0,4.33,0.616,25.541,39.318,176.168
2313,2011,7,Industrial,0.373,0.357,0.147,0.001,199.307,200.186
2314,2011,7,Residential,0,3.363,6.453,0,0,54.343
2315,2011,7,Transportation,0,0,0,0,96.808,96.808
2316,2011,8,Commerical,0.006,1.673,0.682,0.009,9.987,12.357
2317,2011,8,Electric Power,0,4.349,0.743,25.49,39.42,157.574
2318,2011,8,Industrial,0.327,0.357,0.146,0.001,200.526,201.357
2319,2011,8,Residential,0,3.363,6.386,0,0,54.276
2320,2011,8,Transportation,0,0,0,0,107.972,107.972
2321,2011,9,Commerical,0.006,1.619,0.616,0.011,9.47,11.722
2322,2011,9,Electric Power,0,4.182,0.605,23.425,36.554,137.285
2323,2011,9,Industrial,0.415,0.345,0.133,0.002,194.421,195.316
2324,2011,9,Residential,0,3.255,5.825,0,0,52.17
2325,2011,9,Transportation,0,0,0,0,96.896,96.896
2326,2011,10,Commerical,0.006,1.673,0.561,0.019,9.594,11.854
2327,2011,10,Electric Power,0,4.37,0.516,35.891,35.571,143.426
2328,2011,10,Industrial,0.43,0.357,0.121,0.002,198.456,199.366
2329,2011,10,Residential,0,3.363,5.309,0,0,53.199
2330,2011,10,Transportation,0,0,0,0,100.904,100.904
2331,2011,11,Commerical,0.006,1.619,0.454,0.022,9.609,11.71
2332,2011,11,Electric Power,0,4.337,0.352,42.415,35.69,152.851
2333,2011,11,Industrial,0.499,0.345,0.099,0.003,201.645,202.591
2334,2011,11,Residential,0,3.255,4.355,0,0,50.7
2335,2011,11,Transportation,0,0,0,0,99.942,99.942
2336,2011,12,Commerical,0.007,1.673,0.431,0.02,9.81,11.941
2337,2011,12,Electric Power,0,4.519,0.398,36.335,39.182,160.795
2338,2011,12,Industrial,0.606,0.357,0.094,0.003,210.876,211.935
2339,2011,12,Residential,0,3.363,4.134,0,0,52.023
2340,2011,12,Transportation,0,0,0,0,106.337,106.337
2341,2012,1,Commerical,0.01,1.669,0.578,0.02,9.115,11.392
2342,2012,1,Electric Power,0,4.31,0.311,46.481,38.543,167.54
2343,2012,1,Industrial,0.937,0.356,0.127,0.007,205.492,206.921
2344,2012,1,Residential,0,3.354,3.59,0,0,44.051
2345,2012,1,Transportation,0,0,0,0,87.953,87.953
2346,2012,2,Commerical,0.008,1.561,0.628,0.016,8.633,10.846
2347,2012,2,Electric Power,0,4.072,0.44,37.686,35.917,146.496
2348,2012,2,Industrial,0.82,0.333,0.138,0.006,192.317,193.614
2349,2012,2,Residential,0,3.138,3.87,0,0,41.72
2350,2012,2,Transportation,0,0,0,0,89.758,89.758
2351,2012,3,Commerical,0.008,1.669,0.871,0.017,9.033,11.597
2352,2012,3,Electric Power,0,4.385,0.755,47.837,37.415,177.979
2353,2012,3,Industrial,0.799,0.356,0.189,0.007,197.718,199.069
2354,2012,3,Residential,0,3.354,5.333,0,0,45.793
2355,2012,3,Transportation,0,0,0,0,99.744,99.744
2356,2012,4,Commerical,0.008,1.615,0.969,0.018,8.854,11.464
2357,2012,4,Electric Power,0,4.259,1.04,43.338,33.216,170.957
2358,2012,4,Industrial,0.609,0.344,0.209,0.007,188.655,189.824
2359,2012,4,Residential,0,3.246,5.877,0,0,45.033
2360,2012,4,Transportation,0,0,0,0,98.625,98.625
2361,2012,5,Commerical,0.01,1.669,1.078,0.015,9.16,11.932
2362,2012,5,Electric Power,0,4.449,1.519,42.769,35.824,181.551
2363,2012,5,Industrial,0.724,0.356,0.231,0.004,197.528,198.841
2364,2012,5,Residential,0,3.354,6.488,0,0,46.949
2365,2012,5,Transportation,0,0,0,0,105.005,105.005
2366,2012,6,Commerical,0.008,1.615,1.092,0.014,8.834,11.562
2367,2012,6,Electric Power,0,4.359,1.733,40.831,37.918,175.193
2368,2012,6,Industrial,0.596,0.344,0.233,0.005,192.347,193.525
2369,2012,6,Residential,0,3.246,6.547,0,0,45.702
2370,2012,6,Transportation,0,0,0,0,102.953,102.953
2371,2012,7,Commerical,0.007,1.669,1.138,0.01,9.19,12.014
2372,2012,7,Electric Power,0,4.506,1.677,30.092,40.403,166.59
2373,2012,7,Industrial,0.469,0.356,0.246,0.003,195.031,196.104
2374,2012,7,Residential,0,3.354,6.873,0,0,47.333
2375,2012,7,Transportation,0,0,0,0,99.022,99.022
2376,2012,8,Commerical,0.007,1.669,1.122,0.01,9.328,12.136
2377,2012,8,Electric Power,0,4.449,1.518,28.885,40.471,153.388
2378,2012,8,Industrial,0.518,0.356,0.243,0.003,198.249,199.368
2379,2012,8,Residential,0,3.354,6.801,0,0,47.262
2380,2012,8,Transportation,0,0,0,0,106.48,106.48
2381,2012,9,Commerical,0.006,1.615,1.037,0.012,8.932,11.603
2382,2012,9,Electric Power,0,4.436,1.498,29.976,37.73,133.155
2383,2012,9,Industrial,0.542,0.344,0.222,0.004,190.465,191.577
2384,2012,9,Residential,0,3.246,6.203,0,0,45.359
2385,2012,9,Transportation,0,0,0,0,92.882,92.882
2386,2012,10,Commerical,0.008,1.669,0.943,0.018,9.241,11.878
2387,2012,10,Electric Power,0,4.535,1.416,43.089,37.592,142.272
2388,2012,10,Industrial,0.656,0.356,0.202,0.007,195.09,196.31
2389,2012,10,Residential,0,3.354,5.654,0,0,46.114
2390,2012,10,Transportation,0,0,0,0,100.706,100.706
2391,2012,11,Commerical,0.007,1.615,0.769,0.016,8.899,11.306
2392,2012,11,Electric Power,0,4.596,1.144,39.723,37.561,146.21
2393,2012,11,Industrial,0.725,0.344,0.165,0.005,194.324,195.564
2394,2012,11,Residential,0,3.246,4.638,0,0,43.793
2395,2012,11,Transportation,0,0,0,0,92.673,92.673
2396,2012,12,Commerical,0.007,1.669,0.726,0.018,9.264,11.683
2397,2012,12,Electric Power,0,4.744,1.156,49.529,40.055,173.263
2398,2012,12,Industrial,0.635,0.356,0.156,0.008,201.494,202.648
2399,2012,12,Residential,0,3.354,4.402,0,0,44.863
2400,2012,12,Transportation,0,0,0,0,93.203,93.203
2401,2013,1,Commerical,0.013,1.673,0.79,0.021,9.974,12.472
2402,2013,1,Electric Power,0,4.715,1.023,50.257,39.084,178.677
2403,2013,1,Industrial,1.104,0.357,0.171,0.01,200.81,202.452
2404,2013,1,Residential,0,3.363,3.885,0,0,55.799
2405,2013,1,Transportation,0,0,0,0,92.322,92.322
2406,2013,2,Commerical,0.014,1.511,0.869,0.017,8.984,11.396
2407,2013,2,Electric Power,0,4.218,1.422,48.001,34.711,156.767
2408,2013,2,Industrial,1.239,0.322,0.184,0.008,181.051,182.805
2409,2013,2,Residential,0,3.038,4.187,0,0,51.078
2410,2013,2,Transportation,0,0,0,0,87.658,87.658
2411,2013,3,Commerical,0.015,1.673,1.202,0.018,10.177,13.085
2412,2013,3,Electric Power,0,4.702,2.035,53.731,39.496,168.981
2413,2013,3,Industrial,1.031,0.357,0.254,0.009,199.254,200.905
2414,2013,3,Residential,0,3.363,5.77,0,0,57.684
2415,2013,3,Transportation,0,0,0,0,102.173,102.173
2416,2013,4,Commerical,0.014,1.619,1.328,0.018,9.76,12.74
2417,2013,4,Electric Power,0,4.347,2.183,59.602,34.558,185.453
2418,2013,4,Industrial,0.854,0.345,0.281,0.009,194.188,195.677
2419,2013,4,Residential,0,3.255,6.359,0,0,56.599
2420,2013,4,Transportation,0,0,0,0,102.975,102.975
2421,2013,5,Commerical,0.016,1.673,1.465,0.017,10.227,13.398
2422,2013,5,Electric Power,0,4.462,2.469,55.375,37.448,195.692
2423,2013,5,Industrial,1.119,0.357,0.309,0.014,201.422,203.221
2424,2013,5,Residential,0,3.363,7.02,0,0,58.935
2425,2013,5,Transportation,0,0,0,0,107.594,107.594
2426,2013,6,Commerical,0.016,1.619,1.485,0.014,10.057,13.191
2427,2013,6,Electric Power,0,4.361,2.864,46.886,38.556,184.965
2428,2013,6,Industrial,1.12,0.345,0.313,0.009,199.863,201.65
2429,2013,6,Residential,0,3.255,7.083,0,0,57.323
2430,2013,6,Transportation,0,0,0,0,111.811,111.811
2431,2013,7,Commerical,0.017,1.673,1.548,0.011,10.312,13.562
2432,2013,7,Electric Power,0,4.561,2.728,37.833,40.885,177.889
2433,2013,7,Industrial,1.093,0.357,0.327,0.007,209.47,211.255
2434,2013,7,Residential,0,3.363,7.436,0,0,59.351
2435,2013,7,Transportation,0,0,0,0,110.553,110.553
2436,2013,8,Commerical,0.012,1.673,1.536,0.009,10.324,13.555
2437,2013,8,Electric Power,0,4.512,3.117,32.856,42.418,155.884
2438,2013,8,Industrial,0.82,0.357,0.324,0.006,204.328,205.835
2439,2013,8,Residential,0,3.363,7.359,0,0,59.273
2440,2013,8,Transportation,0,0,0,0,111.394,111.394
2441,2013,9,Commerical,0.01,1.619,1.414,0.013,9.892,12.949
2442,2013,9,Electric Power,0,4.433,3.128,39.811,39.284,143.702
2443,2013,9,Industrial,0.816,0.345,0.296,0.008,193.617,195.083
2444,2013,9,Residential,0,3.255,6.712,0,0,56.952
2445,2013,9,Transportation,0,0,0,0,113.291,113.291
2446,2013,10,Commerical,0.006,1.673,1.303,0.016,10.113,13.111
2447,2013,10,Electric Power,0,4.652,3.257,46.494,39.12,151.383
2448,2013,10,Industrial,0.815,0.357,0.27,0.012,204.291,205.745
2449,2013,10,Residential,0,3.363,6.117,0,0,58.032
2450,2013,10,Transportation,0,0,0,0,120.646,120.646
2451,2013,11,Commerical,0.007,1.619,1.064,0.027,9.802,12.518
2452,2013,11,Electric Power,0,4.198,2.725,53.875,40.559,160.961
2453,2013,11,Industrial,0.704,0.345,0.221,0.018,204.671,205.96
2454,2013,11,Residential,0,3.255,5.018,0,0,55.258
2455,2013,11,Transportation,0,0,0,0,112.73,112.73
2456,2013,12,Commerical,0.01,1.673,1.01,0.024,10.284,13.002
2457,2013,12,Electric Power,0,4.659,2.817,47.614,43.491,169.562
2458,2013,12,Industrial,1.1,0.357,0.21,0.017,214.401,216.085
2459,2013,12,Residential,0,3.363,4.763,0,0,56.678
2460,2013,12,Transportation,0,0,0,0,119.342,119.342
2461,2014,1,Commerical,0.014,1.673,1.078,0.032,11.296,14.094
2462,2014,1,Electric Power,0,4.623,2.505,61.056,45.343,186.92
2463,2014,1,Industrial,0.408,0.357,0.213,0.024,208.328,209.33
2464,2014,1,Residential,0,3.363,4.361,0,0,56.86
2465,2014,1,Transportation,0,0,0,0,100.135,100.135
2466,2014,2,Commerical,0.012,1.511,1.166,0.026,9.615,12.331
2467,2014,2,Electric Power,0,4.115,2.777,47.756,42.134,155.772
2468,2014,2,Industrial,0.354,0.322,0.226,0.015,188.557,189.474
2469,2014,2,Residential,0,3.038,4.63,0,0,52.049
2470,2014,2,Transportation,0,0,0,0,94.561,94.561
2471,2014,3,Commerical,0.013,1.673,1.573,0.029,10.599,13.888
2472,2014,3,Electric Power,0,4.564,4.389,60.468,46.218,198.001
2473,2014,3,Industrial,0.391,0.357,0.321,0.018,206.975,208.061
2474,2014,3,Residential,0,3.363,6.34,0,0,58.84
2475,2014,3,Transportation,0,0,0,0,105.564,105.564
2476,2014,4,Commerical,0.013,1.619,1.704,0.028,10.225,13.59
2477,2014,4,Electric Power,0,4.482,4.957,63.536,41.241,200.571
2478,2014,4,Industrial,0.432,0.345,0.351,0.02,201.552,202.7
2479,2014,4,Residential,0,3.255,6.923,0,0,57.728
2480,2014,4,Transportation,0,0,0,0,106.344,106.344
2481,2014,5,Commerical,0.013,1.673,1.877,0.022,10.76,14.346
2482,2014,5,Electric Power,0,4.546,5.835,53.195,41.077,194.765
2483,2014,5,Industrial,0.442,0.357,0.386,0.015,204.793,205.992
2484,2014,5,Residential,0,3.363,7.66,0,0,60.159
2485,2014,5,Transportation,0,0,0,0,112.737,112.737
2486,2014,6,Commerical,0.011,1.619,1.872,0.032,10.646,14.181
2487,2014,6,Electric Power,0,4.413,6.424,53.863,45.365,197.55
2488,2014,6,Industrial,0.341,0.345,0.39,0.011,205.116,206.203
2489,2014,6,Residential,0,3.255,7.742,0,0,58.547
2490,2014,6,Transportation,0,0,0,0,110.183,110.183
2491,2014,7,Commerical,0.011,1.673,1.933,0.028,11.031,14.677
2492,2014,7,Electric Power,0,4.502,5.965,41.546,47.587,182.392
2493,2014,7,Industrial,0.304,0.357,0.406,0.009,211.698,212.774
2494,2014,7,Residential,0,3.363,8.091,0,0,60.59
2495,2014,7,Transportation,0,0,0,0,114.717,114.717
2496,2014,8,Commerical,0.009,1.673,1.908,0.022,10.964,14.576
2497,2014,8,Electric Power,0,4.535,6.274,34.673,46.44,159.167
2498,2014,8,Industrial,0.328,0.357,0.402,0.007,210.433,211.525
2499,2014,8,Residential,0,3.363,8.04,0,0,60.54
2500,2014,8,Transportation,0,0,0,0,117.011,117.011
2501,2014,9,Commerical,0.009,1.619,1.719,0.026,10.462,13.835
2502,2014,9,Electric Power,0,4.461,6.126,39.271,43.226,147.629
2503,2014,9,Industrial,0.293,0.345,0.367,0.007,199.29,200.302
2504,2014,9,Residential,0,3.255,7.419,0,0,58.225
2505,2014,9,Transportation,0,0,0,0,109.551,109.551
2506,2014,10,Commerical,0.008,1.673,1.552,0.037,10.546,13.816
2507,2014,10,Electric Power,0,4.589,5.732,49.448,42.403,160.393
2508,2014,10,Industrial,0.319,0.357,0.347,0.016,206.982,208.02
2509,2014,10,Residential,0,3.363,6.877,0,0,59.376
2510,2014,10,Transportation,0,0,0,0,116.799,116.799
2511,2014,11,Commerical,0.007,1.619,1.249,0.045,10.15,13.069
2512,2014,11,Electric Power,0,4.649,4.609,64.308,43.627,180.397
2513,2014,11,Industrial,0.338,0.345,0.279,0.021,204.666,205.649
2514,2014,11,Residential,0,3.255,5.668,0,0,56.474
2515,2014,11,Transportation,0,0,0,0,110.478,110.478
2516,2014,12,Commerical,0.008,1.673,1.191,0.035,10.589,13.496
2517,2014,12,Electric Power,0,4.691,3.449,50.144,45.481,179.517
2518,2014,12,Industrial,0.426,0.357,0.257,0.015,217.277,218.332
2519,2014,12,Residential,0,3.363,5.491,0,0,57.991
2520,2014,12,Transportation,0,0,0,0,116.227,116.227
2521,2015,1,Commerical,0.011,1.673,1.185,0.036,12.694,15.6
2522,2015,1,Electric Power,0,4.647,3.87,51.679,44.782,186.914
2523,2015,1,Industrial,0.413,0.357,0.275,0.018,214.39,215.453
2524,2015,1,Residential,0,3.363,4.485,0,0,51.396
2525,2015,1,Transportation,0,0,0,0,96.85,96.85
2526,2015,2,Commerical,0.009,1.511,1.294,0.032,11.48,14.326
2527,2015,2,Electric Power,0,4.299,4.979,50.865,41.407,177.225
2528,2015,2,Industrial,0.357,0.322,0.294,0.015,192.022,193.01
2529,2015,2,Residential,0,3.038,4.913,0,0,47.284
2530,2015,2,Transportation,0,0,0,0,97.347,97.347
2531,2015,3,Commerical,0.009,1.673,1.746,0.035,12.746,16.209
2532,2015,3,Electric Power,0,4.756,6.951,52.18,43.011,189.291
2533,2015,3,Industrial,0.444,0.357,0.414,0.016,205.826,207.058
2534,2015,3,Residential,0,3.363,6.878,0,0,53.789
2535,2015,3,Transportation,0,0,0,0,109.353,109.353
2536,2015,4,Commerical,0.009,1.619,1.924,0.039,12.414,16.005
2537,2015,4,Electric Power,0,4.342,7.977,60.906,39.644,189.06
2538,2015,4,Industrial,0.47,0.345,0.449,0.018,200.991,202.273
2539,2015,4,Residential,0,3.255,7.709,0,0,53.107
2540,2015,4,Transportation,0,0,0,0,107.542,107.542
2541,2015,5,Commerical,0.009,1.673,2.114,0.035,12.809,16.64
2542,2015,5,Electric Power,0,4.743,8.38,58.469,41.4,181.217
2543,2015,5,Industrial,0.435,0.357,0.499,0.016,208.068,209.375
2544,2015,5,Residential,0,3.363,8.517,0,0,55.428
2545,2015,5,Transportation,0,0,0,0,118.27,118.27
2546,2015,6,Commerical,0.012,1.619,2.097,0.028,12.577,16.332
2547,2015,6,Electric Power,0,4.441,8.571,45.753,43.736,171.754
2548,2015,6,Industrial,0.389,0.345,0.498,0.012,204.217,205.462
2549,2015,6,Residential,0,3.255,8.638,0,0,54.036
2550,2015,6,Transportation,0,0,0,0,119.11,119.11
2551,2015,7,Commerical,0.01,1.673,2.188,0.025,13.327,17.224
2552,2015,7,Electric Power,0,4.629,8.801,46.627,47.961,179.315
2553,2015,7,Industrial,0.393,0.357,0.519,0.009,211.552,212.83
2554,2015,7,Residential,0,3.363,9.151,0,0,56.062
2555,2015,7,Transportation,0,0,0,0,120.479,120.479
2556,2015,8,Commerical,0.008,1.673,2.12,0.025,13.034,16.859
2557,2015,8,Electric Power,0,4.586,9.006,44.595,47.739,170.855
2558,2015,8,Industrial,0.308,0.357,0.51,0.009,210.317,211.5
2559,2015,8,Residential,0,3.363,9.085,0,0,55.996
2560,2015,8,Transportation,0,0,0,0,121.801,121.801
2561,2015,9,Commerical,0.007,1.619,1.886,0.027,12.745,16.285
2562,2015,9,Electric Power,0,4.104,7.43,47.635,43.055,156.868
2563,2015,9,Industrial,0.262,0.345,0.467,0.009,201.339,202.423
2564,2015,9,Residential,0,3.255,8.242,0,0,53.64
2565,2015,9,Transportation,0,0,0,0,117.861,117.861
2566,2015,10,Commerical,0.01,1.673,1.664,0.038,12.645,16.029
2567,2015,10,Electric Power,0,4.514,6.399,55.832,41.34,164.428
2568,2015,10,Industrial,0.39,0.357,0.432,0.018,205.536,206.733
2569,2015,10,Residential,0,3.363,7.444,0,0,54.355
2570,2015,10,Transportation,0,0,0,0,116.311,116.311
2571,2015,11,Commerical,0.01,1.619,1.344,0.043,12.525,15.541
2572,2015,11,Electric Power,0,4.55,5.806,67.091,43.933,186.897
2573,2015,11,Industrial,0.454,0.345,0.346,0.02,205.95,207.115
2574,2015,11,Residential,0,3.255,6.132,0,0,51.53
2575,2015,11,Transportation,0,0,0,0,111.549,111.549
2576,2015,12,Commerical,0.014,1.673,1.272,0.041,12.91,15.91
2577,2015,12,Electric Power,0,4.698,5.272,68.514,46.871,203.888
2578,2015,12,Industrial,0.494,0.357,0.322,0.021,214.119,215.314
2579,2015,12,Residential,0,3.363,5.68,0,0,52.591
2580,2015,12,Transportation,0,0,0,0,114.59,114.59
2581,2016,1,Commerical,0.072,1.669,1.272,0.038,13.14,16.191
2582,2016,1,Electric Power,0,4.545,4.975,62.941,43.874,203.217
2583,2016,1,Industrial,0.442,0.356,0.391,0.028,211.112,212.329
2584,2016,1,Residential,0,3.354,5.09,0,0,46.105
2585,2016,1,Transportation,0,0,0,0,103.351,103.351
2586,2016,2,Commerical,0.061,1.561,1.492,0.042,12.342,15.497
2587,2016,2,Electric Power,0,4.242,7.508,68.644,42.831,205.134
2588,2016,2,Industrial,0.394,0.333,0.431,0.025,198.757,199.941
2589,2016,2,Residential,0,3.138,5.996,0,0,44.365
2590,2016,2,Transportation,0,0,0,0,108.347,108.347
2591,2016,3,Commerical,0.075,1.669,1.924,0.043,13.256,16.968
2592,2016,3,Electric Power,0,4.487,8.771,74.79,43.07,224.013
2593,2016,3,Industrial,0.485,0.356,0.591,0.024,207.986,209.441
2594,2016,3,Residential,0,3.354,8.01,0,0,49.025
2595,2016,3,Transportation,0,0,0,0,118.448,118.448
2596,2016,4,Commerical,0.05,1.615,2.088,0.041,12.781,16.574
2597,2016,4,Electric Power,0,4.125,9.66,70.905,39.058,211.555
2598,2016,4,Industrial,0.438,0.344,0.644,0.022,194.626,196.074
2599,2016,4,Residential,0,3.246,9.01,0,0,48.701
2600,2016,4,Transportation,0,0,0,0,111.083,111.083
2601,2016,5,Commerical,0.039,1.669,2.263,0.036,13.209,17.216
2602,2016,5,Electric Power,0,4.578,11.516,64.255,39.637,206.498
2603,2016,5,Industrial,0.408,0.356,0.711,0.018,205.215,206.707
2604,2016,5,Residential,0,3.354,9.969,0,0,50.984
2605,2016,5,Transportation,0,0,0,0,125.591,125.591
2606,2016,6,Commerical,0.043,1.615,2.305,0.031,13.116,17.11
2607,2016,6,Electric Power,0,4.27,11.661,55.581,41.271,191.687
2608,2016,6,Industrial,0.337,0.344,0.713,0.016,203.723,205.133
2609,2016,6,Residential,0,3.246,10.276,0,0,49.968
2610,2016,6,Transportation,0,0,0,0,124.757,124.757
2611,2016,7,Commerical,0.051,1.669,2.373,0.033,13.563,17.69
2612,2016,7,Electric Power,0,4.474,13.261,60.069,43.601,194.205
2613,2016,7,Industrial,0.354,0.356,0.739,0.012,209.805,211.266
2614,2016,7,Residential,0,3.354,10.683,0,0,51.698
2615,2016,7,Transportation,0,0,0,0,130.846,130.846
2616,2016,8,Commerical,0.065,1.669,2.311,0.026,13.629,17.7
2617,2016,8,Electric Power,0,4.518,13.335,46.331,45.459,176.034
2618,2016,8,Industrial,0.315,0.356,0.724,0.01,211.066,212.471
2619,2016,8,Residential,0,3.354,10.37,0,0,51.385
2620,2016,8,Transportation,0,0,0,0,134.14,134.14
2621,2016,9,Commerical,0.08,1.615,2.064,0.031,12.992,16.782
2622,2016,9,Electric Power,0,4.527,12.229,55.925,41.409,169.633
2623,2016,9,Industrial,0.223,0.344,0.656,0.013,198.673,199.908
2624,2016,9,Residential,0,3.246,9.249,0,0,48.941
2625,2016,9,Transportation,0,0,0,0,127.126,127.126
2626,2016,10,Commerical,0.073,1.669,1.828,0.04,13.115,16.726
2627,2016,10,Electric Power,0,4.617,10.736,69.325,37.418,180.883
2628,2016,10,Industrial,0.301,0.356,0.602,0.019,205.517,206.795
2629,2016,10,Residential,0,3.354,8.272,0,0,49.287
2630,2016,10,Transportation,0,0,0,0,126.353,126.353
2631,2016,11,Commerical,0.059,1.615,1.462,0.038,13.027,16.201
2632,2016,11,Electric Power,0,4.653,9.313,66.151,41.914,185.909
2633,2016,11,Industrial,0.237,0.344,0.479,0.023,207.381,208.464
2634,2016,11,Residential,0,3.246,6.731,0,0,46.423
2635,2016,11,Transportation,0,0,0,0,127.708,127.708
2636,2016,12,Commerical,0.071,1.669,1.434,0.048,13.499,16.721
2637,2016,12,Electric Power,0,4.961,8.151,78.892,45.53,213.929
2638,2016,12,Industrial,0.398,0.356,0.44,0.032,233.2,234.425
2639,2016,12,Residential,0,3.354,6.177,0,0,47.192
2640,2016,12,Transportation,0,0,0,0,130.868,130.868
2641,2017,1,Commerical,0.073,1.673,1.517,0.038,13.532,16.834
2642,2017,1,Electric Power,0,4.801,7.842,70.901,45.376,219.267
2643,2017,1,Industrial,0.435,0.357,0.424,0.025,213.033,214.274
2644,2017,1,Residential,0,3.363,5.772,0,0,45.62
2645,2017,1,Transportation,0,0,0,0,109.497,109.497
2646,2017,2,Commerical,0.067,1.511,1.672,0.037,12.147,15.436
2647,2017,2,Electric Power,0,4.227,9.27,75.31,40.597,210.426
2648,2017,2,Industrial,0.395,0.322,0.474,0.028,192.49,193.708
2649,2017,2,Residential,0,3.038,6.441,0,0,42.433
2650,2017,2,Transportation,0,0,0,0,102.934,102.934
2651,2017,3,Commerical,0.083,1.673,2.305,0.057,13.101,17.219
2652,2017,3,Electric Power,0,4.733,15.233,87.707,45.244,253.435
2653,2017,3,Industrial,0.439,0.357,0.682,0.03,210.568,212.075
2654,2017,3,Residential,0,3.363,9.253,0,0,49.101
2655,2017,3,Transportation,0,0,0,0,120.047,120.047
2656,2017,4,Commerical,0.087,1.619,2.553,0.05,12.737,17.046
2657,2017,4,Electric Power,0,4.576,16.56,86.511,39.042,246.437
2658,2017,4,Industrial,0.51,0.345,0.74,0.028,197.389,199.013
2659,2017,4,Residential,0,3.255,10.321,0,0,48.884
2660,2017,4,Transportation,0,0,0,0,119.872,119.872
2661,2017,5,Commerical,0.093,1.673,2.817,0.045,13.257,17.885
2662,2017,5,Electric Power,0,4.442,19.534,78.636,40.328,253.563
