"year","month","sector","geothermalEnergy","solarEnergy","windEnergy","total_biomassEnergy","total_hydroelectricPower","total_biofuels","total_renewableEnergy"
"1993","9","Commerical","0.279","0.007","0","9.035","0.022","0","9.343"
"1993","9","Electric Power","4.767","0.193","0.464","35.761","61.586","0","102.771"
"1993","9","Industrial","0.197","0.002","0","153.230","0.637","0","154.066"
"1993","9","Residential","0.559","5.617","0","45.205","0","0","51.381"
"1993","9","Transportation","0","0","0","7.854","0","0","7.854"
"1993","10","Commerical","0.289","0.006","0","9.210","0.022","0","9.527"
"1993","10","Electric Power","4.726","0.116","0.971","35.844","61.43","0","103.087"
"1993","10","Industrial","0.204","0.001","0","157.598","0.635","0","158.438"
"1993","10","Residential","0.578","5.119","0","46.712","0","0","52.409"
"1993","10","Transportation","0","0","0","8.175","0","0","8.175"
"1993","11","Commerical","0.279","0.005","0","8.841","0.023","0","9.148"
"1993","11","Electric Power","4.679","0.091","1.562","35.424","64.043","0","105.799"
"1993","11","Industrial","0.197","0.001","0","164.440","0.662","0","165.300"
"1993","11","Residential","0.559","4.199","0","45.205","0","0","49.963"
"1993","11","Transportation","0","0","0","9.921","0","0","9.921"
"1993","12","Commerical","0.289","0.005","0","9.214","0.027","0","9.535"
"1993","12","Electric Power","4.816","0.047","0.929","36.440","75.85","0","118.082"
"1993","12","Industrial","0.204","0.001","0","163.346","0.785","0","164.336"
"1993","12","Residential","0.578","3.986","0","46.712","0","0","51.276"
"1993","12","Transportation","0","0","0","9.655","0","0","9.655"
"1994","1","Commerical","0.357","0.005","0","8.451","0.026","0","8.839"
"1994","1","Electric Power","4.82","0.087","0","37.718","71.061","0","113.686"
"1994","1","Industrial","0.238","0.001","0","207.151","1.686","0","209.076"
"1994","1","Residential","0.527","3.34","0","44.164","0","0","48.031"
"1994","1","Transportation","0","0","0","10.160","0","0","10.160"
"1994","2","Commerical","0.322","0.005","0","7.957","0.025","0","8.309"
"1994","2","Electric Power","4.384","0.074","0.343","33.211","68.097","0","106.109"
"1994","2","Industrial","0.215","0.001","0","156.160","1.616","0","157.992"
"1994","2","Residential","0.476","3.6","0","39.890","0","0","43.966"
"1994","2","Transportation","0","0","0","7.980","0","0","7.980"
"1994","3","Commerical","0.357","0.007","0","8.976","0.029","0","9.369"
"1994","3","Electric Power","4.416","0.169","1.865","36.869","78.614","0","121.933"
"1994","3","Industrial","0.238","0.001","0","162.667","1.866","0","164.772"
"1994","3","Residential","0.527","4.96","0","44.164","0","0","49.651"
"1994","3","Transportation","0","0","0","9.073","0","0","9.073"
"1994","4","Commerical","0.345","0.007","0","8.469","0.03","0","8.851"
"1994","4","Electric Power","4.523","0.164","1.408","32.601","82.281","0","120.977"
"1994","4","Industrial","0.23","0.002","0","144.825","1.953","0","147.010"
"1994","4","Residential","0.51","5.467","0","42.740","0","0","48.717"
"1994","4","Transportation","0","0","0","8.062","0","0","8.062"
"1994","5","Commerical","0.357","0.008","0","9.221","0.032","0","9.618"
"1994","5","Electric Power","4.439","0.171","1.256","32.598","86.274","0","124.738"
"1994","5","Industrial","0.238","0.002","0","108.080","2.047","0","110.367"
"1994","5","Residential","0.527","6.035","0","44.164","0","0","50.726"
"1994","5","Transportation","0","0","0","8.254","0","0","8.254"
"1994","6","Commerical","0.345","0.008","0","8.968","0.03","0","9.351"
"1994","6","Electric Power","3.988","0.193","1.256","33.960","83.334","0","122.731"
"1994","6","Industrial","0.23","0.002","0","122.132","1.978","0","124.342"
"1994","6","Residential","0.51","6.09","0","42.740","0","0","49.340"
"1994","6","Transportation","0","0","0","7.341","0","0","7.341"
"1994","7","Commerical","0.357","0.009","0","9.025","0.028","0","9.419"
"1994","7","Electric Power","4.225","0.181","0.647","38.692","77.836","0","121.581"
"1994","7","Industrial","0.238","0.002","0","174.421","1.847","0","176.508"
"1994","7","Residential","0.527","6.393","0","44.164","0","0","51.084"
"1994","7","Transportation","0","0","0","7.816","0","0","7.816"
"1994","8","Commerical","0.357","0.009","0","8.962","0.025","0","9.353"
"1994","8","Electric Power","4.656","0.134","0.457","35.825","67.628","0","108.700"
"1994","8","Industrial","0.238","0.002","0","154.178","1.605","0","156.023"
"1994","8","Residential","0.527","6.326","0","44.164","0","0","51.017"
"1994","8","Transportation","0","0","0","8.691","0","0","8.691"
"1994","9","Commerical","0.345","0.008","0","8.534","0.02","0","8.907"
"1994","9","Electric Power","4.305","0.169","1.066","32.928","55.23","0","93.698"
"1994","9","Industrial","0.23","0.002","0","144.833","1.311","0","146.376"
"1994","9","Residential","0.51","5.77","0","42.740","0","0","49.020"
"1994","9","Transportation","0","0","0","6.918","0","0","6.918"
"1994","10","Commerical","0.357","0.007","0","9.265","0.021","0","9.650"
"1994","10","Electric Power","4.417","0.19","1.218","39.924","58.35","0","104.099"
"1994","10","Industrial","0.238","0.002","0","169.299","1.385","0","170.924"
"1994","10","Residential","0.527","5.259","0","44.164","0","0","49.950"
"1994","10","Transportation","0","0","0","10.447","0","0","10.447"
"1994","11","Commerical","0.345","0.006","0","9.007","0.023","0","9.381"
"1994","11","Electric Power","4.369","0.094","1.675","38.559","63.787","0","108.484"
"1994","11","Industrial","0.23","0.001","0","161.245","1.514","0","162.990"
"1994","11","Residential","0.51","4.314","0","42.740","0","0","47.564"
"1994","11","Transportation","0","0","0","9.538","0","0","9.538"
"1994","12","Commerical","0.357","0.006","0","9.588","0.027","0","9.978"
"1994","12","Electric Power","4.463","0.034","0.571","41.005","74.172","0","120.245"
"1994","12","Industrial","0.238","0.001","0","157.392","1.76","0","159.391"
"1994","12","Residential","0.527","4.095","0","44.164","0","0","48.786"
"1994","12","Transportation","0","0","0","10.559","0","0","10.559"
"1995","1","Commerical","0.382","0.005","0","9.365","0.032","0","9.784"
"1995","1","Electric Power","3.927","0.018","0.019","32.613","83.371","0","119.948"
"1995","1","Industrial","0.255","0.001","0","146.995","1.448","0","148.699"
"1995","1","Residential","0.561","3.39","0","44.164","0","0","48.115"
"1995","1","Transportation","0","0","0","9.237","0","0","9.237"
"1995","2","Commerical","0.345","0.006","0","8.329","0.033","0","8.713"
"1995","2","Electric Power","2.852","0.031","0.08","27.471","83.956","0","114.390"
"1995","2","Industrial","0.23","0.001","0","121.581","1.458","0","123.270"
"1995","2","Residential","0.506","3.655","0","39.890","0","0","44.051"
"1995","2","Transportation","0","0","0","8.420","0","0","8.420"
"1995","3","Commerical","0.382","0.008","0","8.974","0.037","0","9.401"
"1995","3","Electric Power","3.134","0.06","0.016","29.751","95.779","0","128.740"
"1995","3","Industrial","0.255","0.002","0","146.790","1.663","0","148.710"
"1995","3","Residential","0.561","5.036","0","44.164","0","0","49.761"
"1995","3","Transportation","0","0","0","10.344","0","0","10.344"
"1995","4","Commerical","0.37","0.008","0","9.716","0.032","0","10.126"
"1995","4","Electric Power","2.711","0.175","0.023","38.606","82.384","0","123.899"
"1995","4","Industrial","0.247","0.002","0","166.674","1.431","0","168.354"
"1995","4","Residential","0.542","5.55","0","42.740","0","0","48.832"
"1995","4","Transportation","0","0","0","9.554","0","0","9.554"
"1995","5","Commerical","0.382","0.009","0","8.521","0.036","0","8.948"
"1995","5","Electric Power","2.451","0.232","1.394","25.816","93.137","0","123.030"
"1995","5","Industrial","0.255","0.002","0","139.324","1.617","0","141.198"
"1995","5","Residential","0.561","6.127","0","44.164","0","0","50.852"
"1995","5","Transportation","0","0","0","8.003","0","0","8.003"
"1995","6","Commerical","0.37","0.009","0","9.446","0.039","0","9.864"
"1995","6","Electric Power","2.699","0.278","1.701","33.452","101.329","0","139.459"
"1995","6","Industrial","0.247","0.002","0","132.157","1.76","0","134.166"
"1995","6","Residential","0.542","6.182","0","42.740","0","0","49.464"
"1995","6","Transportation","0","0","0","10.163","0","0","10.163"
"1995","7","Commerical","0.382","0.01","0","9.566","0.036","0","9.994"
"1995","7","Electric Power","2.934","0.248","2.115","38.565","92.094","0","135.956"
"1995","7","Industrial","0.255","0.002","0","193.363","1.599","0","195.219"
"1995","7","Residential","0.561","6.49","0","44.164","0","0","51.215"
"1995","7","Transportation","0","0","0","7.579","0","0","7.579"
"1995","8","Commerical","0.382","0.01","0","9.771","0.032","0","10.195"
"1995","8","Electric Power","5.046","0.24","1.862","40.607","81.724","0","129.479"
"1995","8","Industrial","0.255","0.002","0","198.867","1.419","0","200.543"
"1995","8","Residential","0.561","6.423","0","44.164","0","0","51.148"
"1995","8","Transportation","0","0","0","6.267","0","0","6.267"
"1995","9","Commerical","0.37","0.009","0","9.469","0.026","0","9.874"
"1995","9","Electric Power","3.531","0.178","1.955","37.315","67.14","0","110.119"
"1995","9","Industrial","0.247","0.002","0","170.847","1.166","0","172.262"
"1995","9","Residential","0.542","5.858","0","42.740","0","0","49.140"
"1995","9","Transportation","0","0","0","8.461","0","0","8.461"
"1995","10","Commerical","0.382","0.008","0","9.993","0.03","0","10.413"
"1995","10","Electric Power","5.951","0.123","0.876","41.110","77.615","0","125.675"
"1995","10","Industrial","0.255","0.002","0","188.059","1.348","0","189.664"
"1995","10","Residential","0.561","5.339","0","44.164","0","0","50.064"
"1995","10","Transportation","0","0","0","11.239","0","0","11.239"
"1995","11","Commerical","0.37","0.007","0","9.854","0.033","0","10.264"
"1995","11","Electric Power","5.333","0.086","0.427","39.717","85.628","0","131.191"
"1995","11","Industrial","0.247","0.001","0","167.045","1.487","0","168.780"
"1995","11","Residential","0.542","4.379","0","42.740","0","0","47.661"
"1995","11","Transportation","0","0","0","13.139","0","0","13.139"
"1995","12","Commerical","0.382","0.006","0","9.712","0.038","0","10.138"
"1995","12","Electric Power","5.077","0.028","0.329","36.642","97.902","0","139.978"
"1995","12","Industrial","0.255","0.001","0","162.572","1.7","0","164.528"
"1995","12","Residential","0.561","4.157","0","44.164","0","0","48.882"
"1995","12","Transportation","0","0","0","10.084","0","0","10.084"
"1996","1","Commerical","0.449","0.006","0","9.887","0.038","0","10.380"
"1996","1","Electric Power","3.304","0.044","0.503","32.099","103.008","0","138.958"
"1996","1","Industrial","0.246","0.001","0","175.857","1.775","0","177.879"
"1996","1","Residential","0.593","3.421","0","45.738","0","0","49.752"
"1996","1","Transportation","0","0","0","10.006","0","0","10.006"
"1996","2","Commerical","0.42","0.006","0","9.917","0.039","0","10.382"
"1996","2","Electric Power","3.37","0.065","0.382","30.860","106.612","0","141.289"
"1996","2","Industrial","0.23","0.001","0","135.312","1.837","0","137.380"
"1996","2","Residential","0.555","3.687","0","42.787","0","0","47.029"
"1996","2","Transportation","0","0","0","8.762","0","0","8.762"
"1996","3","Commerical","0.449","0.009","0","10.833","0.042","0","11.333"
"1996","3","Electric Power","3.163","0.202","0.64","35.745","113.604","0","153.354"
"1996","3","Industrial","0.246","0.002","0","158.814","1.957","0","161.019"
"1996","3","Residential","0.593","5.08","0","45.738","0","0","51.411"
"1996","3","Transportation","0","0","0","8.595","0","0","8.595"
"1996","4","Commerical","0.434","0.01","0","10.058","0.039","0","10.541"
"1996","4","Electric Power","3.594","0.254","0.834","28.436","106.769","0","139.887"
"1996","4","Industrial","0.238","0.002","0","116.221","1.839","0","118.300"
"1996","4","Residential","0.574","5.599","0","44.262","0","0","50.435"
"1996","4","Transportation","0","0","0","6.805","0","0","6.805"
"1996","5","Commerical","0.449","0.011","0","10.409","0.041","0","10.910"
"1996","5","Electric Power","2.414","0.292","1.336","31.535","111.523","0","147.100"
"1996","5","Industrial","0.246","0.002","0","138.494","1.921","0","140.663"
"1996","5","Residential","0.593","6.181","0","45.738","0","0","52.512"
"1996","5","Transportation","0","0","0","5.906","0","0","5.906"
"1996","6","Commerical","0.434","0.011","0","10.944","0.039","0","11.428"
"1996","6","Electric Power","3.617","0.311","1.282","37.892","107.044","0","150.146"
"1996","6","Industrial","0.238","0.002","0","157.327","1.844","0","159.411"
"1996","6","Residential","0.574","6.237","0","44.262","0","0","51.073"
"1996","6","Transportation","0","0","0","4.297","0","0","4.297"
"1996","7","Commerical","0.449","0.011","0","11.495","0.036","0","11.991"
"1996","7","Electric Power","5.185","0.243","1.826","41.808","96.815","0","145.877"
"1996","7","Industrial","0.246","0.003","0","178.396","1.668","0","180.313"
"1996","7","Residential","0.593","6.547","0","45.738","0","0","52.878"
"1996","7","Transportation","0","0","0","4.127","0","0","4.127"
"1996","8","Commerical","0.449","0.011","0","10.288","0.032","0","10.780"
"1996","8","Electric Power","5.364","0.109","1.416","36.857","88.07","0","131.816"
"1996","8","Industrial","0.246","0.002","0","196.625","1.517","0","198.390"
"1996","8","Residential","0.593","6.479","0","45.738","0","0","52.810"
"1996","8","Transportation","0","0","0","5.151","0","0","5.151"
"1996","9","Commerical","0.434","0.01","0","10.715","0.027","0","11.186"
"1996","9","Electric Power","4.637","0.034","1.199","36.943","74.23","0","117.043"
"1996","9","Industrial","0.238","0.002","0","161.949","1.279","0","163.468"
"1996","9","Residential","0.574","5.91","0","44.262","0","0","50.746"
"1996","9","Transportation","0","0","0","4.779","0","0","4.779"
"1996","10","Commerical","0.449","0.009","0","11.709","0.028","0","12.195"
"1996","10","Electric Power","4.955","0.097","0.863","44.836","75.761","0","126.512"
"1996","10","Industrial","0.246","0.002","0","199.758","1.305","0","201.311"
"1996","10","Residential","0.593","5.386","0","45.738","0","0","51.717"
"1996","10","Transportation","0","0","0","6.894","0","0","6.894"
"1996","11","Commerical","0.434","0.008","0","11.112","0.029","0","11.583"
"1996","11","Electric Power","5.029","0.068","0.337","41.867","78.984","0","126.285"
"1996","11","Industrial","0.238","0.002","0","190.381","1.361","0","191.982"
"1996","11","Residential","0.574","4.418","0","44.262","0","0","49.254"
"1996","11","Transportation","0","0","0","7.847","0","0","7.847"
"1996","12","Commerical","0.449","0.007","0","11.471","0.037","0","11.964"
"1996","12","Electric Power","4.258","0.059","0.417","39.396","101.612","0","145.742"
"1996","12","Industrial","0.246","0.002","0","159.899","1.751","0","161.898"
"1996","12","Residential","0.593","4.194","0","45.738","0","0","50.525"
"1996","12","Transportation","0","0","0","7.491","0","0","7.491"
"1997","1","Commerical","0.484","0.007","0","10.435","0.038","0","10.964"
"1997","1","Electric Power","3.807","0.04","0.411","35.708","110.626","0","150.592"
"1997","1","Industrial","0.263","0.001","0","184.795","1.794","0","186.853"
"1997","1","Residential","0.637","3.374","0","36.521","0","0","40.532"
"1997","1","Transportation","0","0","0","7.510","0","0","7.510"
"1997","2","Commerical","0.437","0.007","0","10.136","0.036","0","10.616"
"1997","2","Electric Power","2.845","0.117","0.372","33.467","105.777","0","142.578"
"1997","2","Industrial","0.238","0.002","0","142.149","1.715","0","144.104"
"1997","2","Residential","0.575","3.637","0","32.986","0","0","37.198"
"1997","2","Transportation","0","0","0","7.936","0","0","7.936"
"1997","3","Commerical","0.484","0.01","0","10.742","0.04","0","11.276"
"1997","3","Electric Power","4.022","0.153","0.507","34.765","117.453","0","156.900"
