OrderMonth,OrderYear,ShipDuration,ShipMode,Segment,State,Category,SubCategory,Sales
12,2017,6,Standard Class,Consumer,Washington,Technology,Phones,156.79
12,2017,6,Standard Class,Consumer,Washington,Technology,Phones,431.98
12,2017,6,Standard Class,Consumer,Washington,Office Supplies,Envelopes,35.89
12,2017,6,Standard Class,Consumer,Washington,Office Supplies,Binders,47.21
12,2017,6,Standard Class,Consumer,Washington,Office Supplies,Paper,248.08
12,2017,6,Standard Class,Consumer,Washington,Office Supplies,Paper,189.7
12,2017,6,Standard Class,Consumer,Washington,Office Supplies,Binders,59.81
3,2018,6,Standard Class,Corporate,Wisconsin,Furniture,Chairs,90.99
3,2018,6,Standard Class,Corporate,Wisconsin,Furniture,Chairs,1526.56
3,2018,6,Standard Class,Corporate,Wisconsin,Furniture,Chairs,368.97
11,2018,5,Standard Class,Consumer,California,Office Supplies,Storage,305.01
11,2018,5,Standard Class,Consumer,California,Furniture,Furnishings,18.7
11,2017,1,First Class,Consumer,California,Furniture,Furnishings,38.29
12,2018,4,Standard Class,Home Office,California,Furniture,Furnishings,26.25
12,2018,4,Standard Class,Home Office,California,Office Supplies,Binders,64.96
12,2018,4,Standard Class,Home Office,California,Office Supplies,Envelopes,43.7
11,2018,0,Same Day,Home Office,Arizona,Technology,Accessories,41.6
11,2018,0,Same Day,Home Office,Arizona,Office Supplies,Paper,23.12
11,2018,0,Same Day,Home Office,Arizona,Furniture,Chairs,113.89
11,2018,0,Same Day,Home Office,Arizona,Furniture,Furnishings,113.57
11,2018,0,Same Day,Home Office,Arizona,Technology,Phones,7.92
11,2018,0,Same Day,Home Office,Arizona,Technology,Phones,671.98
8,2017,6,Standard Class,Corporate,New York,Technology,Phones,39.99
6,2018,7,Standard Class,Home Office,New York,Furniture,Chairs,191.65
5,2018,5,Standard Class,Consumer,Ohio,Office Supplies,Binders,2.31
12,2016,5,Standard Class,Consumer,California,Office Supplies,Binders,19.94
12,2016,5,Standard Class,Consumer,California,Office Supplies,Fasteners,45.92
4,2018,5,Standard Class,Home Office,Washington,Office Supplies,Paper,20.34
4,2018,5,Standard Class,Home Office,Washington,Office Supplies,Labels,39.28
12,2018,5,Second Class,Corporate,California,Furniture,Chairs,81.57
12,2018,5,Second Class,Corporate,California,Furniture,Chairs,97.18
12,2018,5,Second Class,Corporate,California,Office Supplies,Binders,24.32
12,2018,5,Second Class,Corporate,California,Furniture,Furnishings,18.96
12,2015,4,Standard Class,Consumer,Illinois,Furniture,Furnishings,32.95
12,2015,4,Standard Class,Consumer,Illinois,Office Supplies,Storage,30.02
11,2018,3,Second Class,Consumer,North Carolina,Office Supplies,Appliances,499.58
11,2018,3,Second Class,Consumer,North Carolina,Office Supplies,Paper,31.1
11,2018,3,Second Class,Consumer,North Carolina,Office Supplies,Binders,13.27
11,2018,3,Second Class,Consumer,North Carolina,Furniture,Furnishings,28.27
11,2018,3,Second Class,Consumer,North Carolina,Office Supplies,Storage,259.14
12,2018,4,Standard Class,Consumer,Oklahoma,Office Supplies,Binders,10.8
5,2016,5,Standard Class,Consumer,Texas,Furniture,Tables,244.01
5,2016,5,Standard Class,Consumer,Texas,Office Supplies,Paper,15.94
12,2018,0,Same Day,Corporate,Pennsylvania,Furniture,Chairs,188.55
10,2018,5,Second Class,Consumer,New York,Office Supplies,Storage,22.58
1,2015,3,Second Class,Consumer,South Carolina,Furniture,Chairs,545.94
6,2016,5,Standard Class,Consumer,Pennsylvania,Office Supplies,Paper,20.74
6,2016,5,Standard Class,Consumer,Pennsylvania,Furniture,Furnishings,43.3
7,2015,6,Standard Class,Consumer,Washington,Furniture,Chairs,123.14
7,2015,6,Standard Class,Consumer,Washington,Office Supplies,Binders,11.26
12,2015,5,Second Class,Consumer,Oregon,Office Supplies,Storage,53.42
12,2015,5,Second Class,Consumer,Oregon,Furniture,Tables,275.49
5,2017,5,Standard Class,Home Office,Georgia,Furniture,Furnishings,24.96
5,2017,5,Standard Class,Home Office,Georgia,Office Supplies,Paper,19.36
5,2017,5,Standard Class,Home Office,Georgia,Office Supplies,Storage,1267.65
2,2017,5,Second Class,Corporate,California,Technology,Accessories,12.99
2,2017,5,Second Class,Corporate,California,Office Supplies,Binders,18.56
2,2017,5,Second Class,Corporate,California,Office Supplies,Storage,449.15
2,2017,5,Second Class,Corporate,California,Office Supplies,Binders,31.25
10,2017,4,Standard Class,Corporate,New York,Office Supplies,Appliances,61.44
3,2018,6,Standard Class,Consumer,Michigan,Office Supplies,Binders,895.92
9,2017,4,Second Class,Consumer,California,Office Supplies,Binders,55.36
7,2015,7,Standard Class,Consumer,Arizona,Office Supplies,Storage,55.92
6,2015,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Envelopes,24.9
6,2015,4,Standard Class,Consumer,Pennsylvania,Furniture,Furnishings,3.98
6,2015,4,Standard Class,Consumer,Pennsylvania,Technology,Accessories,95.97
6,2015,4,Standard Class,Consumer,Pennsylvania,Technology,Machines,206.99
6,2015,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Appliances,44.42
6,2015,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Binders,9.01
7,2016,5,Standard Class,Home Office,Michigan,Office Supplies,Binders,19
12,2018,7,Standard Class,Home Office,New York,Office Supplies,Binders,33.38
9,2017,2,First Class,Home Office,New York,Office Supplies,Appliances,207.48
5,2015,4,Standard Class,Home Office,Wisconsin,Office Supplies,Binders,91.68
10,2018,2,First Class,Consumer,New York,Office Supplies,Appliances,904.9
10,2015,5,Standard Class,Consumer,California,Office Supplies,Binders,34.27
12,2017,1,First Class,Consumer,Kentucky,Furniture,Furnishings,191.82
7,2017,4,Standard Class,Corporate,Ohio,Office Supplies,Appliances,243.88
4,2018,6,Standard Class,Home Office,Colorado,Office Supplies,Binders,12.03
4,2018,6,Standard Class,Home Office,Colorado,Technology,Machines,2549.99
4,2018,6,Standard Class,Home Office,Colorado,Office Supplies,Binders,21.59
4,2018,6,Standard Class,Home Office,Colorado,Office Supplies,Binders,8.96
4,2018,6,Standard Class,Home Office,Colorado,Office Supplies,Paper,20.74
9,2016,4,Standard Class,Home Office,New York,Furniture,Tables,344.22
8,2017,7,Standard Class,Home Office,Texas,Office Supplies,Storage,727.3
8,2017,7,Standard Class,Home Office,Texas,Furniture,Furnishings,22.61
8,2017,7,Standard Class,Home Office,Texas,Technology,Accessories,666.4
11,2016,6,Standard Class,Consumer,Utah,Office Supplies,Fasteners,5.04
11,2016,6,Standard Class,Consumer,Utah,Office Supplies,Paper,92.94
11,2016,6,Standard Class,Consumer,Utah,Furniture,Furnishings,66.69
11,2016,6,Standard Class,Consumer,Utah,Office Supplies,Binders,91.68
11,2018,6,Standard Class,Consumer,Texas,Furniture,Bookcases,327.73
11,2016,5,Standard Class,Consumer,New York,Office Supplies,Binders,52.27
11,2016,5,Standard Class,Consumer,New York,Office Supplies,Paper,17.94
4,2018,4,Standard Class,Home Office,Pennsylvania,Furniture,Furnishings,254.35
8,2015,0,Same Day,Corporate,Montana,Office Supplies,Binders,8.29
12,2018,4,Standard Class,Consumer,Virginia,Furniture,Chairs,504.9
3,2017,4,Standard Class,Corporate,Oregon,Technology,Phones,403.17
9,2016,6,Standard Class,Corporate,Michigan,Furniture,Bookcases,194.32
9,2016,6,Standard Class,Corporate,Michigan,Office Supplies,Art,25.99
11,2017,5,Standard Class,Consumer,Oregon,Furniture,Chairs,195.14
9,2018,5,Standard Class,Home Office,Pennsylvania,Office Supplies,Paper,20.74
6,2016,5,Standard Class,Consumer,Louisiana,Technology,Accessories,53.7
6,2016,5,Standard Class,Consumer,Louisiana,Office Supplies,Binders,36.26
6,2016,5,Standard Class,Consumer,Louisiana,Office Supplies,Art,56.3
6,2016,5,Standard Class,Consumer,Louisiana,Office Supplies,Paper,32.4
6,2016,5,Standard Class,Consumer,Louisiana,Furniture,Furnishings,29.16
10,2018,5,Standard Class,Corporate,California,Furniture,Tables,171.29
5,2017,4,Standard Class,Consumer,Tennessee,Furniture,Furnishings,16.72
9,2018,1,Same Day,Home Office,California,Office Supplies,Paper,12.96
9,2018,1,Same Day,Home Office,California,Office Supplies,Envelopes,22.18
9,2018,1,Same Day,Home Office,California,Furniture,Chairs,2054.27
4,2016,2,Second Class,Consumer,Ohio,Technology,Phones,1022.97
11,2018,4,Second Class,Home Office,Minnesota,Office Supplies,Art,13.9
11,2018,4,Second Class,Home Office,Minnesota,Office Supplies,Paper,26.38
9,2015,4,Standard Class,Consumer,Washington,Office Supplies,Binders,43.18
4,2018,2,First Class,Home Office,Georgia,Furniture,Tables,411.8
4,2018,2,First Class,Home Office,Georgia,Technology,Accessories,360
10,2018,5,Standard Class,Home Office,Idaho,Furniture,Furnishings,41.96
10,2018,5,Standard Class,Home Office,Idaho,Office Supplies,Appliances,227.84
10,2018,5,Standard Class,Home Office,Idaho,Office Supplies,Paper,37.94
4,2017,5,Second Class,Home Office,Michigan,Technology,Phones,517.9
4,2017,5,Second Class,Home Office,Michigan,Office Supplies,Binders,5.28
8,2016,4,Standard Class,Corporate,Illinois,Technology,Copiers,2799.96
10,2018,5,Second Class,Corporate,California,Office Supplies,Envelopes,8.96
10,2018,5,Second Class,Corporate,California,Office Supplies,Labels,31.5
10,2018,5,Second Class,Corporate,California,Furniture,Furnishings,30.56
10,2018,5,Second Class,Corporate,California,Furniture,Tables,24.37
11,2017,5,Standard Class,Corporate,Ohio,Technology,Accessories,119.98
3,2018,4,Standard Class,Consumer,Texas,Office Supplies,Paper,26.88
11,2016,2,First Class,Corporate,Delaware,Technology,Phones,83.97
11,2016,2,First Class,Corporate,Delaware,Technology,Accessories,104.97
3,2018,5,Second Class,Home Office,New Mexico,Office Supplies,Storage,90.8
3,2018,5,Second Class,Home Office,New Mexico,Technology,Phones,140.74
3,2018,5,Second Class,Home Office,New Mexico,Technology,Accessories,214.95
3,2018,5,Second Class,Home Office,New Mexico,Office Supplies,Paper,45.36
3,2018,5,Second Class,Home Office,New Mexico,Office Supplies,Paper,288.24
11,2018,0,Same Day,Home Office,Ohio,Office Supplies,Appliances,663.94
11,2015,5,Standard Class,Corporate,Delaware,Office Supplies,Storage,2934.33
11,2015,5,Standard Class,Corporate,Delaware,Furniture,Furnishings,124.41
11,2015,5,Standard Class,Corporate,Delaware,Office Supplies,Art,57.75
1,2017,2,First Class,Consumer,California,Office Supplies,Storage,114.46
10,2016,5,Standard Class,Consumer,California,Furniture,Bookcases,120.67
7,2015,4,Standard Class,Home Office,Texas,Office Supplies,Storage,342.86
7,2015,4,Standard Class,Home Office,Texas,Furniture,Furnishings,16.74
7,2015,4,Standard Class,Home Office,Texas,Furniture,Chairs,981.37
5,2015,4,Standard Class,Home Office,California,Office Supplies,Art,31.84
9,2018,1,First Class,Home Office,California,Office Supplies,Paper,12.96
9,2018,1,First Class,Home Office,California,Technology,Phones,43.18
5,2018,6,Standard Class,Home Office,Kentucky,Office Supplies,Binders,58.34
5,2018,6,Standard Class,Home Office,Kentucky,Technology,Phones,539.97
1,2015,6,Standard Class,Consumer,New York,Office Supplies,Binders,3.93
2,2018,5,Standard Class,Consumer,Texas,Office Supplies,Binders,252.78
2,2018,5,Standard Class,Consumer,Texas,Technology,Accessories,127.98
2,2018,5,Standard Class,Consumer,Texas,Furniture,Furnishings,3.98
2,2018,5,Standard Class,Consumer,Texas,Office Supplies,Appliances,12.99
3,2018,2,Second Class,Home Office,Kentucky,Furniture,Furnishings,61
3,2018,2,Second Class,Home Office,Kentucky,Technology,Phones,671.93
3,2017,5,Standard Class,Consumer,Delaware,Office Supplies,Binders,447.86
3,2017,5,Standard Class,Consumer,Delaware,Technology,Phones,479.95
3,2017,5,Standard Class,Consumer,Delaware,Office Supplies,Paper,166.44
8,2016,0,Same Day,Consumer,Illinois,Office Supplies,Supplies,31.68
8,2016,0,Same Day,Consumer,Illinois,Office Supplies,Paper,10.37
8,2016,0,Same Day,Consumer,Illinois,Office Supplies,Fasteners,12.03
8,2016,0,Same Day,Consumer,Illinois,Office Supplies,Appliances,5.77
4,2018,4,Standard Class,Corporate,Texas,Office Supplies,Labels,33.12
4,2018,4,Standard Class,Corporate,Texas,Furniture,Bookcases,220.27
4,2018,5,Standard Class,Consumer,New York,Office Supplies,Binders,10.78
4,2018,5,Standard Class,Consumer,New York,Furniture,Bookcases,242.35
12,2018,5,Second Class,Corporate,Rhode Island,Office Supplies,Supplies,695.16
12,2018,5,Second Class,Corporate,Rhode Island,Furniture,Bookcases,220.98
12,2017,4,Standard Class,Home Office,Ohio,Office Supplies,Binders,12.96
3,2018,6,Standard Class,Consumer,New York,Office Supplies,Paper,25.68
7,2017,4,Standard Class,Corporate,Texas,Office Supplies,Labels,15.71
7,2018,4,Standard Class,Home Office,Illinois,Office Supplies,Storage,298.46
7,2017,5,Standard Class,Consumer,Missouri,Office Supplies,Paper,21.93
7,2017,5,Standard Class,Consumer,Missouri,Office Supplies,Storage,242.94
7,2017,5,Standard Class,Consumer,Missouri,Office Supplies,Paper,7.64
7,2017,5,Standard Class,Consumer,Missouri,Office Supplies,Paper,51.84
7,2017,5,Standard Class,Consumer,Missouri,Office Supplies,Storage,265.17
8,2017,7,Standard Class,Consumer,Washington,Technology,Machines,837.6
8,2017,7,Standard Class,Consumer,Washington,Office Supplies,Envelopes,135.9
8,2017,7,Standard Class,Consumer,Washington,Office Supplies,Paper,34.68
8,2017,7,Standard Class,Consumer,Washington,Furniture,Chairs,532.7
8,2017,7,Standard Class,Consumer,Washington,Office Supplies,Appliances,43.1
8,2017,7,Standard Class,Consumer,Washington,Office Supplies,Supplies,15.88
6,2016,1,First Class,Corporate,Florida,Furniture,Chairs,1123.92
6,2016,1,First Class,Corporate,Florida,Technology,Phones,249.58
6,2016,1,First Class,Corporate,Florida,Furniture,Furnishings,48.67
6,2016,1,First Class,Corporate,Florida,Office Supplies,Art,60.77
6,2016,1,First Class,Corporate,Florida,Office Supplies,Binders,78.6
6,2016,1,First Class,Corporate,Florida,Office Supplies,Binders,3.77
6,2016,1,First Class,Corporate,Florida,Office Supplies,Storage,1036.62
6,2016,1,First Class,Corporate,Florida,Office Supplies,Storage,563.81
9,2018,4,Standard Class,Consumer,Pennsylvania,Technology,Phones,258.53
10,2018,4,Standard Class,Consumer,New York,Office Supplies,Paper,49.12
12,2015,1,First Class,Home Office,California,Furniture,Furnishings,44.46
12,2015,1,First Class,Home Office,California,Furniture,Chairs,241.57
12,2015,1,First Class,Home Office,California,Technology,Accessories,395
12,2015,1,First Class,Home Office,California,Technology,Phones,627.17
8,2015,2,First Class,Corporate,New York,Furniture,Furnishings,13.28
8,2015,2,First Class,Corporate,New York,Office Supplies,Binders,12.67
11,2018,6,Standard Class,Home Office,Texas,Office Supplies,Binders,30.56
11,2018,6,Standard Class,Home Office,Texas,Office Supplies,Storage,77.95
11,2018,6,Standard Class,Home Office,Texas,Technology,Phones,67.99
11,2018,6,Standard Class,Home Office,Texas,Office Supplies,Envelopes,12.22
11,2018,6,Standard Class,Home Office,Texas,Technology,Accessories,44.78
11,2018,6,Standard Class,Home Office,Texas,Furniture,Furnishings,22.85
4,2016,3,First Class,Consumer,New York,Office Supplies,Appliances,206.43
12,2015,0,Same Day,Corporate,Texas,Office Supplies,Binders,210.39
9,2018,2,Second Class,Consumer,Ohio,Technology,Accessories,119.96
9,2018,2,Second Class,Consumer,Ohio,Office Supplies,Art,10.61
9,2017,6,Standard Class,Corporate,Texas,Furniture,Chairs,347.8
2,2018,2,Second Class,Corporate,Washington,Furniture,Chairs,963.14
2,2018,2,Second Class,Corporate,Washington,Technology,Phones,88.78
6,2015,3,Second Class,Corporate,California,Office Supplies,Art,32.4
6,2017,3,First Class,Home Office,New York,Office Supplies,Paper,32.4
12,2015,5,Standard Class,Consumer,Washington,Office Supplies,Labels,31.05
12,2016,3,First Class,Consumer,Ohio,Technology,Accessories,2025.36
12,2016,3,First Class,Consumer,Ohio,Technology,Machines,1799.99
12,2016,3,First Class,Consumer,Ohio,Technology,Phones,101.99
12,2016,3,First Class,Consumer,Ohio,Furniture,Furnishings,262.86
7,2018,4,Standard Class,Corporate,Minnesota,Office Supplies,Binders,735.98
8,2015,2,Second Class,Home Office,Arizona,Office Supplies,Paper,93.02
8,2016,4,Standard Class,Corporate,New York,Furniture,Tables,284.36
8,2016,4,Standard Class,Corporate,New York,Technology,Accessories,26
3,2017,1,First Class,Consumer,North Carolina,Office Supplies,Storage,67.64
3,2017,1,First Class,Consumer,North Carolina,Technology,Accessories,119.98
9,2015,4,Second Class,Consumer,Texas,Office Supplies,Binders,5.18
9,2015,4,Standard Class,Consumer,California,Office Supplies,Envelopes,15.56
9,2015,4,Standard Class,Consumer,California,Office Supplies,Envelopes,78.35
9,2015,4,Standard Class,Consumer,California,Office Supplies,Art,59.52
9,2015,4,Standard Class,Consumer,California,Office Supplies,Paper,38.52
9,2015,4,Standard Class,Consumer,California,Technology,Phones,239.98
9,2015,4,Standard Class,Consumer,California,Office Supplies,Paper,19.35
10,2017,2,First Class,Consumer,Michigan,Furniture,Furnishings,67
5,2017,6,Standard Class,Corporate,Florida,Furniture,Chairs,390.27
5,2017,6,Standard Class,Corporate,Florida,Office Supplies,Paper,62.19
12,2018,5,Second Class,Consumer,South Carolina,Office Supplies,Binders,23.88
3,2017,7,Standard Class,Consumer,Illinois,Office Supplies,Binders,3.17
3,2017,7,Standard Class,Consumer,Illinois,Furniture,Chairs,528.43
3,2017,7,Standard Class,Consumer,Illinois,Office Supplies,Art,13.39
11,2018,7,Standard Class,Consumer,Michigan,Office Supplies,Art,181.86
9,2018,6,Standard Class,Consumer,Colorado,Furniture,Bookcases,180.59
9,2018,6,Standard Class,Consumer,Colorado,Technology,Accessories,47.98
9,2018,0,Same Day,Consumer,New York,Office Supplies,Paper,18.76
